valor,hora,dia_semana,categoria,is_fraude
418.86,9,6,B,0
64.84,19,1,B,0
168.5,7,3,B,0
70.45,13,2,A,0
302.29,14,3,C,0
85.44,17,4,A,0
848.06,6,2,A,0
23.19,0,3,B,0
334.9,9,3,B,0
491.23,5,1,B,0
909.35,7,6,A,0
112.85,17,6,B,0
453.23,22,5,D,0
494.7,6,1,A,0
342.45,18,3,D,0
762.09,14,1,C,0
244.4,8,5,C,0
501.63,19,1,C,0
81.38,4,4,A,0
1401.55,17,2,D,1
381.98,19,3,A,0
530.89,22,5,A,0
143.17,22,1,D,0
221.29,16,1,B,0
77.88,0,1,B,0
1204.79,14,4,A,0
944.68,12,2,C,0
65.68,8,5,A,0
112.53,5,1,C,0
303.73,8,0,A,0
50.8,2,5,A,0
351.31,0,2,D,0
123.53,4,3,B,0
409.88,4,3,C,0
32.76,22,0,D,0
71.31,13,0,B,0
299.94,9,1,C,0
474.99,18,0,A,0
350.6,2,3,B,0
150.08,5,1,B,0
349.06,13,1,B,0
128.24,22,4,A,0
1277.95,14,3,A,0
70.25,16,0,B,1
376.95,21,6,A,0
246.56,16,1,D,0
168.93,8,3,B,0
273.21,10,5,B,1
50.8,20,0,C,0
224.58,17,4,A,0
917.0,7,1,D,0
66.34,17,0,B,0
329.4,10,4,B,0
607.33,15,6,B,0
685.14,8,3,B,0
76.02,1,6,A,0
538.54,0,6,B,0
574.19,14,2,B,0
316.53,14,5,B,0
220.2,10,2,C,0
25.43,3,1,A,0
3.38,1,0,B,0
349.63,12,4,B,0
179.3,0,0,A,0
131.57,19,6,B,0
48.55,0,0,B,0
1080.02,8,6,A,0
80.61,9,6,C,0
433.46,1,2,A,0
15.85,10,1,A,0
428.85,3,1,A,0
423.83,11,1,A,0
946.37,10,3,B,0
358.91,21,5,B,0
10.27,14,6,C,0
1274.13,6,4,B,0
41.47,3,5,C,0
109.55,13,2,A,0
544.09,1,5,B,0
484.74,13,2,B,0
511.67,15,4,D,0
217.61,9,4,B,0
192.21,16,2,C,0
355.3,6,4,B,0
127.27,2,1,A,0
88.12,19,6,B,0
69.27,15,3,B,0
194.57,12,1,C,0
910.16,8,3,C,0
1034.41,15,4,B,0
891.92,2,4,A,0
91.32,21,6,B,0
360.45,16,6,A,0
420.74,0,0,D,0
247.58,6,5,A,0
338.05,0,2,A,1
53.52,14,5,A,0
917.1,7,4,A,0
57.92,19,4,A,0
719.99,5,6,C,0
21.41,18,4,B,0
205.66,17,5,D,0
86.76,7,4,A,0
69.3,16,2,B,0
448.44,22,5,A,0
876.63,10,4,C,0
624.71,23,6,A,0
137.54,4,4,A,0
374.06,4,5,B,0
139.6,7,0,B,0
37.99,11,6,D,0
49.59,8,0,C,0
76.09,17,0,A,0
432.48,23,3,B,0
57.56,10,2,C,0
342.98,20,4,C,0
0.51,10,1,B,0
526.08,4,2,C,0
119.52,20,4,A,0
336.74,20,0,B,0
170.42,13,1,B,0
305.54,11,6,A,0
86.22,18,2,C,0
386.07,9,2,A,0
855.28,19,2,B,0
345.76,4,4,A,0
233.47,20,0,A,0
256.69,9,5,A,0
207.33,18,3,A,0
107.43,17,3,A,0
191.18,11,3,A,0
219.02,2,5,B,0
466.99,14,6,B,0
153.33,7,1,A,0
189.09,14,6,A,0
390.2,22,0,D,0
623.53,20,4,A,0
737.56,7,5,A,0
364.62,2,0,B,0
245.06,10,1,A,0
432.92,10,2,A,0
12.55,11,6,C,0
329.12,17,6,B,0
147.18,19,4,A,0
292.75,13,1,A,0
137.06,11,3,B,0
79.92,12,6,B,0
111.21,6,3,B,0
543.76,17,3,C,0
188.18,11,5,C,0
516.23,21,0,C,0
557.02,16,0,A,0
7.94,23,0,C,0
1120.81,4,0,B,0
42.19,20,4,B,0
255.11,16,6,A,0
1201.23,0,5,A,1
68.91,13,0,C,0
85.35,10,5,B,0
106.68,11,1,A,0
709.42,17,1,B,0
736.12,2,5,B,0
923.36,19,6,A,0
281.46,13,6,A,0
929.92,17,0,C,0
125.46,1,5,C,0
376.85,4,2,A,1
223.67,1,5,A,0
135.78,20,2,A,0
575.11,5,6,A,0
532.02,10,3,B,0
552.87,20,6,B,0
364.94,4,3,A,0
164.44,12,0,B,0
445.71,10,5,B,0
89.83,3,6,A,1
114.28,13,6,C,0
1262.84,1,0,A,1
314.12,14,4,A,0
503.63,12,2,B,0
243.12,16,5,A,1
0.68,12,4,A,0
285.77,14,5,D,0
310.21,17,2,A,0
40.8,16,0,A,0
95.19,11,3,A,0
53.56,23,0,C,0
856.15,9,6,B,0
12.26,5,5,D,0
570.49,9,6,B,0
225.62,19,6,B,0
1.03,9,4,C,0
238.45,22,6,C,0
1518.74,8,5,B,1
239.09,21,6,A,0
127.46,21,3,B,0
1010.57,5,2,C,1
33.56,5,1,A,0
565.6,7,0,B,0
113.49,2,2,A,0
492.47,20,0,C,0
59.74,11,5,C,0
19.74,2,2,C,0
456.39,3,0,B,0
189.57,13,1,D,0
1818.38,4,1,B,1
329.69,12,5,B,0
22.4,12,4,C,0
60.87,13,0,A,0
916.07,16,5,A,0
29.34,0,1,A,0
309.84,21,4,A,0
7.01,20,0,B,0
506.36,1,5,D,1
60.47,5,3,A,0
79.34,4,2,A,0
132.9,18,4,C,0
1.19,0,6,A,0
297.19,7,2,C,0
1413.54,2,0,B,1
474.91,1,6,B,0
1219.19,2,5,B,1
55.9,21,4,A,0
110.32,23,2,D,0
170.78,3,1,A,0
542.78,18,3,A,0
2204.68,18,6,A,0
776.33,16,3,B,0
352.84,13,3,D,0
351.55,9,1,D,0
588.35,23,0,A,0
83.54,8,3,A,0
692.22,19,3,B,0
536.54,9,1,D,1
28.32,10,1,A,0
16.98,12,0,A,0
67.09,5,0,A,0
423.8,16,1,A,0
1230.87,19,6,A,0
47.34,11,2,B,0
375.52,22,1,B,0
361.33,22,3,C,0
74.53,6,3,B,0
122.13,4,6,C,0
309.98,10,4,C,0
163.6,4,1,A,0
68.87,2,0,A,0
224.6,2,3,A,0
37.59,2,1,A,0
347.31,14,4,C,0
62.37,5,6,C,0
522.02,1,6,A,0
316.83,5,2,C,0
32.77,3,6,C,0
100.82,14,5,C,0
224.29,1,0,D,0
200.66,0,0,A,0
698.54,3,3,A,0
395.28,21,4,B,0
871.25,15,2,B,0
320.59,9,5,A,0
151.13,22,5,C,0
12.92,12,2,B,0
94.89,21,1,A,0
119.01,4,3,C,0
38.21,5,0,B,0
302.04,4,1,A,0
406.28,11,2,A,0
20.7,16,1,C,0
169.38,2,6,A,0
11.12,21,4,B,0
521.89,5,1,A,0
276.58,1,6,D,0
471.11,1,2,B,0
385.98,1,6,D,0
770.14,23,3,B,0
841.09,17,0,B,0
327.89,10,1,A,0
248.09,0,3,A,0
1888.57,22,3,A,1
85.78,8,5,A,0
408.0,19,6,B,0
387.06,8,3,A,0
1257.76,15,4,C,0
39.61,4,3,A,0
1180.3,8,1,A,0
577.79,6,3,B,0
55.29,13,3,D,0
86.91,17,5,A,0
128.87,2,5,A,0
452.17,0,4,B,0
552.15,18,2,C,0
534.37,23,6,D,0
422.85,2,4,A,0
57.59,10,3,B,0
17.55,10,3,B,0
129.91,4,4,A,0
367.1,13,5,B,0
174.26,8,3,C,0
758.37,0,3,A,0
688.41,1,5,A,0
98.33,10,4,A,0
430.45,2,5,B,0
709.47,4,6,A,0
921.15,8,2,A,0
223.06,19,4,B,0
951.44,12,1,B,0
539.99,10,1,C,0
140.72,19,4,A,0
167.09,14,1,A,0
59.82,10,1,B,0
190.66,20,5,C,0
181.1,3,4,A,0
391.6,16,0,A,0
146.59,22,4,A,0
218.53,23,5,B,0
56.41,2,0,A,0
525.68,23,6,C,0
16.63,4,6,B,0
552.17,11,3,A,0
78.45,8,5,D,0
1585.76,14,3,C,1
1797.84,14,0,D,1
2041.57,6,2,D,0
5.25,19,2,B,0
97.82,18,1,B,0
322.57,13,1,C,0
529.72,10,5,A,0
676.51,16,0,A,1
58.21,16,4,A,0
774.49,3,5,A,0
480.22,21,4,C,0
136.91,5,4,A,0
3.36,22,5,D,0
977.92,11,4,D,0
88.36,11,4,B,0
181.36,21,2,A,0
759.19,4,6,C,0
435.39,17,3,A,0
56.88,13,4,A,0
1551.1,17,1,D,1
153.91,14,6,A,0
361.32,16,3,B,0
395.69,4,0,C,0
335.41,16,3,A,0
346.5,17,3,B,0
111.15,9,0,B,0
1287.45,22,6,B,1
267.46,20,5,A,0
60.49,9,2,B,0
757.6,11,1,B,0
63.66,19,0,A,0
793.69,4,6,D,0
328.52,22,1,A,0
17.96,12,1,A,0
52.36,12,1,A,0
1149.52,14,0,A,0
54.76,1,4,A,0
353.45,2,4,A,0
150.68,2,3,A,0
638.34,20,4,A,0
632.62,23,5,A,0
638.62,12,1,D,0
93.05,9,2,B,0
496.78,19,5,C,0
38.31,20,4,D,0
31.88,22,3,B,0
210.29,22,0,B,0
363.79,18,3,A,0
150.24,4,5,A,0
145.71,23,6,C,0
31.11,4,3,A,0
87.26,18,1,A,0
376.79,17,6,C,1
457.2,5,6,C,0
952.38,2,3,A,0
187.85,22,0,A,0
107.91,2,5,A,0
508.1,19,2,B,0
447.62,18,1,A,0
128.81,2,4,A,0
585.87,12,6,C,0
89.71,8,5,C,1
170.99,10,2,A,0
112.53,1,4,A,0
419.24,14,3,C,0
270.67,21,3,A,0
529.65,15,6,B,0
45.51,3,5,A,0
118.68,20,5,B,0
265.52,19,1,A,0
23.37,17,3,D,0
525.62,21,3,B,0
132.54,7,2,A,0
370.32,16,0,A,0
926.54,19,2,B,0
116.8,12,6,A,0
549.39,11,0,A,0
401.48,15,1,A,0
79.23,21,6,B,0
529.03,15,1,B,0
25.29,3,6,B,0
292.63,18,6,C,1
50.62,3,2,C,0
463.98,22,1,C,0
145.05,4,2,D,0
655.72,9,5,B,0
268.95,23,5,A,0
33.58,13,0,A,0
364.52,5,3,C,0
5.25,15,0,B,0
139.15,13,4,C,0
125.29,7,0,D,0
1575.7,10,0,A,1
111.8,6,3,A,0
451.69,3,0,D,0
118.9,22,3,D,0
33.12,11,4,B,0
25.97,12,5,B,0
1042.26,8,0,C,0
40.62,4,0,A,0
712.16,18,3,A,0
313.73,22,6,C,0
226.3,15,6,B,0
2324.54,20,5,C,0
886.64,14,4,A,0
109.07,16,5,B,0
365.44,4,5,A,0
68.8,7,5,D,0
364.14,3,3,B,0
53.82,9,0,B,0
394.8,22,2,C,0
1438.81,12,3,A,0
348.63,12,3,C,0
53.71,7,0,A,0
643.39,22,2,B,0
161.49,8,2,B,0
39.47,23,4,D,0
426.53,19,3,C,0
710.12,8,2,A,0
263.7,16,4,C,0
1073.14,9,1,D,0
458.77,20,2,A,0
392.51,20,4,A,0
174.58,21,3,A,0
149.62,7,6,A,0
133.03,2,1,B,0
1269.51,11,0,A,0
420.45,15,1,B,0
360.72,12,4,B,0
154.46,21,1,C,0
174.64,23,1,C,0
130.89,22,6,A,0
68.16,22,1,C,0
1010.11,0,2,B,1
349.27,5,5,D,0
528.54,8,5,D,1
257.88,9,5,C,0
23.46,10,1,B,0
253.89,22,3,B,0
17.29,19,3,A,0
1169.35,12,3,B,0
167.94,19,2,A,0
66.89,13,6,C,0
102.99,14,0,C,0
968.67,15,6,B,0
92.88,11,1,B,0
57.1,18,4,A,0
384.22,8,4,C,0
39.57,14,0,C,0
255.49,20,0,A,0
453.84,8,1,A,0
60.47,3,5,C,0
603.9,10,6,A,0
223.98,2,6,C,0
497.45,4,4,A,0
116.92,22,0,A,0
229.69,3,2,A,0
258.82,20,4,B,0
140.23,8,2,B,0
626.44,13,4,A,0
78.22,6,3,A,0
435.28,11,1,B,0
1077.62,8,1,B,0
727.39,17,5,B,0
577.75,10,3,A,0
61.63,0,6,A,0
568.97,10,0,C,0
187.75,6,1,A,0
43.64,20,3,A,0
478.68,20,4,A,0
27.31,8,5,A,0
192.07,17,4,B,0
785.86,22,0,A,0
464.06,6,1,D,0
291.32,6,5,A,0
856.47,19,5,D,0
553.64,2,6,B,0
253.78,4,6,B,0
549.91,8,2,C,0
858.92,12,2,C,0
62.07,5,0,B,0
89.38,4,3,D,0
517.75,21,1,C,0
74.66,7,0,A,0
72.86,1,4,C,0
427.14,21,2,A,0
306.7,23,5,B,0
565.55,18,2,C,0
153.59,9,0,C,0
375.06,19,2,B,0
908.02,22,5,C,1
935.13,22,2,A,0
423.52,3,1,A,0
9.44,12,5,A,0
300.69,19,5,A,0
28.21,17,5,A,0
1832.62,2,2,C,1
2327.3,18,0,B,1
49.32,12,2,A,0
243.64,13,2,C,0
789.8,2,3,C,0
49.35,13,3,D,0
321.43,20,1,C,0
89.1,8,6,D,0
265.96,13,6,B,0
90.41,9,5,B,0
302.26,10,0,B,1
212.12,8,3,C,0
200.26,10,3,B,0
69.91,4,4,A,0
431.29,14,2,C,0
29.14,17,1,C,0
1086.41,11,3,A,0
24.34,1,3,A,0
212.09,23,6,A,0
135.19,20,2,A,0
320.92,10,3,B,0
10.09,17,1,A,0
231.22,7,0,B,0
560.49,22,1,B,0
658.45,18,3,A,0
1088.84,3,2,C,0
45.88,18,2,A,0
323.03,12,6,D,0
205.25,6,3,B,0
416.94,16,4,A,0
713.29,12,5,A,0
366.01,21,4,A,0
104.04,10,2,A,0
155.03,8,6,D,0
892.34,20,6,A,0
445.32,16,4,A,0
362.57,15,2,C,0
59.94,19,4,B,0
167.02,17,2,D,0
156.07,17,3,A,0
10.5,10,3,D,0
1060.27,2,1,A,1
161.16,22,6,C,0
43.34,22,5,C,0
272.46,18,6,A,0
238.19,22,3,D,0
758.97,1,6,A,0
643.41,4,4,C,0
608.63,9,2,D,1
1076.96,14,5,B,0
187.71,3,6,A,0
356.13,17,6,A,0
442.92,5,0,A,0
255.6,12,1,A,0
111.81,11,6,B,0
917.12,8,3,C,0
923.95,20,2,A,0
583.93,9,3,D,1
169.93,9,4,B,0
1.14,18,1,C,0
270.28,15,4,C,0
297.43,15,2,A,0
267.74,2,3,B,0
40.59,5,2,C,0
620.26,12,5,B,0
303.83,8,0,A,0
100.31,2,6,A,0
1254.0,0,6,C,1
143.86,14,3,B,0
192.46,17,2,A,0
205.27,11,2,C,0
205.28,18,2,B,0
411.7,16,0,D,0
133.56,0,1,A,0
934.83,1,3,A,0
340.21,17,4,C,0
847.78,4,5,A,1
997.42,0,0,C,0
585.63,23,2,B,0
111.7,0,6,C,0
160.04,2,4,B,0
104.13,10,2,B,0
244.16,17,5,B,0
286.16,7,2,D,0
165.35,20,6,C,0
823.6,9,3,C,0
201.38,12,6,A,0
487.31,16,6,A,0
717.99,9,5,B,0
70.21,21,0,C,0
501.99,5,1,A,0
69.58,15,5,B,0
577.29,5,2,B,0
335.14,19,4,A,0
288.8,16,1,B,1
302.13,19,3,A,0
205.34,1,4,A,0
20.36,13,2,A,0
321.79,1,1,B,0
9.09,14,6,A,0
975.2,6,5,B,0
114.57,2,0,A,0
418.69,8,1,D,0
328.65,0,5,B,0
383.62,16,4,A,0
156.8,22,6,C,0
238.74,21,3,B,0
552.94,9,3,D,1
198.5,7,0,A,0
134.09,4,4,B,0
12.63,11,5,A,0
258.48,8,0,C,0
474.43,4,4,A,0
136.31,10,1,D,0
803.06,10,4,A,0
49.25,2,3,C,0
186.93,4,6,B,0
538.21,18,0,C,0
1396.11,5,0,B,1
189.83,18,5,B,0
540.87,2,6,A,0
471.12,20,0,C,0
1104.8,4,4,D,0
278.15,21,3,B,0
356.64,7,2,A,0
70.78,13,0,D,0
124.03,5,5,A,0
400.89,17,1,A,0
328.46,19,0,C,0
235.98,15,3,B,0
482.3,0,4,A,0
112.38,6,1,A,0
480.56,18,2,A,0
83.24,17,0,A,1
273.06,18,2,A,0
48.19,15,1,A,0
291.27,12,6,B,0
688.91,19,6,C,0
264.42,21,2,C,0
158.96,14,5,C,0
59.38,2,1,A,0
177.79,10,1,C,0
777.51,10,3,C,0
198.45,20,6,C,0
81.77,16,1,D,0
877.4,14,5,C,0
1052.58,5,6,B,1
1231.45,3,5,C,1
292.55,9,0,C,0
330.41,9,5,B,0
144.69,19,1,A,0
164.31,4,5,B,0
289.65,10,2,C,0
70.58,20,0,B,0
1311.27,2,1,A,0
462.13,2,2,C,0
19.12,9,5,C,0
119.5,17,2,A,0
142.75,9,0,B,0
4.14,0,5,C,0
1661.25,20,5,C,1
131.24,10,1,A,0
21.2,19,6,A,0
835.52,6,3,C,0
46.83,6,2,C,0
243.37,12,2,B,0
181.42,22,5,A,0
32.48,6,0,B,0
13.25,18,4,D,0
125.25,0,2,B,0
178.34,19,2,C,0
549.09,2,6,A,0
515.35,9,6,B,0
249.69,12,0,A,0
94.39,12,4,A,0
738.46,14,1,D,1
419.07,6,3,C,0
171.59,0,1,B,0
818.83,6,1,B,0
681.7,15,5,D,0
0.24,13,5,A,0
812.78,16,2,A,0
301.51,8,0,A,0
1033.0,19,4,C,0
589.12,22,2,B,0
63.27,21,4,A,0
166.91,17,5,C,0
149.41,22,1,C,0
485.51,3,5,B,0
309.33,15,5,A,0
126.16,6,4,D,0
573.49,1,2,D,1
424.43,19,0,A,0
630.32,13,0,D,0
549.8,13,0,C,0
380.34,17,5,A,0
72.63,5,0,C,1
86.57,15,6,B,0
619.19,10,3,A,0
775.52,23,1,C,0
279.04,0,1,A,0
1741.7,5,0,A,1
139.94,11,4,A,0
526.24,6,6,A,0
443.12,23,1,B,0
548.92,10,5,B,0
215.08,18,1,A,0
112.05,21,2,B,0
207.58,23,4,C,0
84.13,13,4,A,0
47.43,22,2,A,0
461.13,6,4,B,0
1702.29,10,3,A,0
439.73,21,6,B,0
57.75,16,2,B,0
294.79,4,1,A,0
370.67,20,2,A,0
532.19,18,3,D,0
597.39,10,5,A,0
88.09,15,0,B,0
158.61,20,5,A,1
313.55,21,1,B,0
1.85,4,0,C,0
88.45,6,2,B,0
1258.9,20,4,C,0
176.81,4,5,C,0
547.53,16,2,C,0
255.69,8,0,B,0
2812.73,14,4,B,1
926.95,1,2,A,0
135.1,2,6,B,0
649.09,9,2,C,0
321.42,12,1,A,0
145.86,23,5,B,0
289.7,18,6,C,1
162.23,23,1,B,0
79.76,2,3,B,0
252.16,3,4,B,0
221.29,23,3,D,0
151.2,16,3,A,0
385.89,8,3,A,0
54.94,12,0,B,0
1449.1,17,5,B,0
95.35,6,0,D,0
379.38,8,4,B,0
205.53,8,1,A,0
3.94,3,1,B,0
95.58,8,6,B,0
320.45,13,1,B,0
171.77,22,6,A,0
724.02,6,4,B,0
447.08,2,2,C,0
68.14,0,4,A,0
1094.74,10,3,A,0
110.51,5,5,C,0
25.06,7,4,A,0
266.28,8,4,C,0
230.38,20,3,D,0
270.16,23,5,B,0
30.0,15,5,C,0
140.85,0,0,B,0
1019.43,19,6,C,0
635.37,7,0,B,0
63.95,5,0,A,0
135.96,12,0,D,0
549.9,11,6,C,0
780.61,21,2,D,0
60.47,5,0,A,0
363.14,6,6,C,0
231.23,12,2,A,0
266.05,15,6,D,0
629.89,18,4,B,1
359.78,2,6,C,0
325.79,1,6,C,1
191.33,3,4,B,0
155.98,15,4,D,0
522.86,17,1,A,0
985.75,22,0,A,0
10.33,16,6,B,0
258.6,13,2,D,0
334.76,3,2,A,0
133.45,16,6,A,0
36.91,15,6,D,0
73.77,11,0,C,0
491.22,4,5,B,0
98.67,21,6,D,0
202.71,19,2,C,0
6.38,22,0,B,0
74.62,4,4,C,0
677.9,15,0,D,0
299.03,15,4,B,0
41.19,22,1,A,0
34.6,14,1,B,0
1014.43,19,4,A,0
185.83,11,2,B,0
582.18,1,1,A,0
229.56,4,1,B,0
52.91,17,3,A,0
298.0,10,4,C,0
41.85,13,1,A,0
795.4,16,2,C,0
20.2,15,3,C,0
481.65,14,2,A,0
1517.3,3,5,A,0
867.81,23,2,C,0
947.3,17,5,B,0
118.06,17,4,B,0
252.14,14,5,B,0
105.31,3,1,B,0
466.54,6,4,A,0
426.26,15,5,A,0
140.62,16,5,B,0
210.8,13,5,B,0
191.48,5,3,B,0
478.34,7,2,B,0
7.58,18,6,B,0
1037.66,10,4,D,0
60.87,19,1,A,0
151.41,22,3,B,0
19.25,23,5,B,0
231.33,22,4,A,0
534.95,16,3,D,1
613.71,1,6,A,0
179.64,17,4,B,0
192.48,23,5,A,0
166.01,13,3,B,0
99.26,7,5,A,0
501.46,19,5,A,0
896.13,9,1,B,0
208.77,6,5,C,0
509.76,21,4,A,0
268.58,8,1,D,0
54.91,0,2,B,0
286.81,12,2,B,0
124.3,12,5,A,0
442.52,8,1,A,0
238.55,2,0,D,0
452.26,11,5,A,0
262.54,1,0,C,0
572.89,12,5,A,0
2358.23,1,2,B,1
787.19,12,1,B,0
491.31,19,0,B,0
112.6,3,0,B,0
337.31,15,5,B,0
401.4,1,2,A,0
527.38,23,4,A,0
86.1,15,3,D,0
291.02,14,0,C,0
248.3,11,5,D,0
121.91,23,5,A,1
309.72,1,3,B,0
959.0,15,3,C,0
586.23,9,5,A,0
326.47,2,5,C,0
523.3,3,5,A,0
622.14,10,2,B,0
513.43,10,2,A,0
788.26,15,6,B,0
600.21,17,0,B,0
703.53,22,5,C,0
292.86,0,1,A,0
279.69,1,6,C,0
177.38,5,6,A,0
271.89,20,3,A,0
477.79,20,5,A,0
149.04,17,4,B,0
101.04,17,4,C,0
851.58,10,0,C,0
11.08,20,1,D,0
1091.49,5,2,C,1
760.22,7,4,B,0
429.99,4,1,A,0
570.35,11,3,B,0
366.27,18,0,C,0
340.35,9,0,B,0
418.58,14,6,C,0
2.15,13,1,C,0
719.48,1,1,B,0
677.68,14,2,B,0
266.49,15,5,D,0
108.16,10,6,B,0
162.77,17,1,B,0
222.83,15,5,A,0
69.27,5,1,C,0
374.66,19,4,A,0
65.87,14,5,A,0
459.91,0,5,D,0
331.91,10,3,C,0
722.7,1,3,C,0
203.07,8,1,D,0
945.17,21,2,B,0
423.32,16,2,A,0
0.32,23,5,D,0
230.04,16,6,D,0
1364.26,3,6,C,1
1294.1,21,0,A,1
339.05,15,5,A,0
433.98,2,4,A,0
108.05,17,4,C,0
155.03,23,0,B,0
201.33,10,0,A,0
213.5,15,0,C,0
490.9,20,6,B,0
31.66,15,3,B,0
18.74,23,5,B,0
294.07,4,6,B,0
345.61,17,0,B,0
196.05,5,4,A,0
549.62,13,1,B,1
73.76,15,2,B,0
1881.47,19,1,A,1
172.62,8,5,A,0
161.15,6,0,A,0
199.91,6,2,A,0
724.83,14,2,C,0
99.55,9,1,B,0
243.71,10,6,B,0
123.66,0,1,C,0
17.34,13,0,C,0
183.06,17,0,B,0
31.61,7,1,B,0
1406.3,11,6,C,0
60.69,17,0,B,0
1665.35,18,3,B,1
246.54,5,6,B,0
72.51,2,4,C,0
123.56,20,1,B,0
195.77,11,0,D,0
453.82,1,0,C,0
500.21,10,3,A,0
98.45,10,5,C,0
87.97,3,6,A,0
978.1,22,1,C,0
240.68,18,0,A,0
177.89,22,6,A,0
393.53,19,0,B,1
318.43,23,6,C,0
899.39,13,5,B,0
69.02,2,6,B,0
240.21,22,2,A,0
89.01,12,0,B,0
45.08,5,3,C,0
136.03,7,0,B,0
28.01,0,5,A,0
369.09,18,6,A,0
762.99,1,1,B,0
143.93,14,6,A,0
400.83,5,5,B,0
55.61,19,1,C,0
107.05,1,1,B,0
450.62,1,4,B,0
1007.52,4,3,A,1
7.69,8,5,B,0
411.72,20,1,A,0
487.76,10,2,A,0
364.01,3,5,C,0
223.11,12,2,D,0
1770.51,11,3,C,1
127.4,18,1,A,0
251.26,20,2,C,0
448.0,22,5,B,0
0.02,5,0,D,0
179.24,14,6,C,0
199.67,2,3,B,0
4.25,22,6,A,0
10.6,21,6,A,0
1789.09,21,0,D,0
46.15,9,1,C,0
107.8,5,0,C,0
59.69,2,3,A,0
288.36,16,6,C,0
532.79,0,3,A,0
32.04,16,2,A,0
352.75,13,4,D,0
174.18,12,2,A,0
269.78,6,3,B,0
123.69,13,4,A,0
797.23,7,6,A,0
240.86,23,2,C,0
69.98,3,2,B,0
627.73,6,6,A,0
557.45,11,6,B,0
265.37,9,3,A,0
511.57,15,6,B,0
368.6,10,5,C,0
72.05,2,0,A,0
2910.34,9,3,B,0
591.99,22,4,C,0
439.18,14,6,C,0
711.46,17,1,B,0
1053.08,14,6,B,1
344.9,6,0,A,0
355.11,17,0,A,0
9.51,19,6,B,0
214.39,17,1,D,0
284.3,15,1,A,0
106.74,3,4,B,0
178.23,13,4,A,0
182.47,22,2,B,0
183.44,10,4,B,0
1247.48,16,4,A,0
354.23,8,6,D,0
150.69,16,1,A,0
145.37,18,0,A,0
750.6,4,5,A,0
410.59,6,1,D,0
761.66,7,2,C,0
412.74,10,1,C,0
984.78,20,6,B,0
205.83,10,0,B,0
739.27,15,3,A,0
77.39,14,1,D,0
442.81,12,3,A,0
180.88,9,4,C,0
297.76,11,6,A,0
533.55,22,3,A,0
332.46,5,5,A,0
523.73,18,1,A,0
14.9,9,5,B,0
204.13,4,1,D,0
1233.28,1,6,A,1
573.74,22,1,C,0
263.96,16,6,B,0
493.22,17,4,A,0
10.94,12,2,D,0
138.46,11,5,A,0
933.47,7,6,D,0
274.38,19,4,A,0
1220.04,16,4,A,0
123.15,1,6,C,0
719.28,11,5,B,0
7.9,1,1,B,0
1.57,14,0,C,0
58.84,19,1,A,0
121.27,19,3,B,1
17.42,16,6,A,0
95.0,1,3,A,0
825.27,23,5,A,0
988.11,8,3,A,0
50.41,6,1,C,0
151.56,20,6,A,0
376.4,1,3,A,0
432.64,18,0,C,0
11.27,19,4,B,0
972.59,10,1,C,0
222.85,15,4,A,0
232.8,6,4,A,0
35.77,8,3,B,0
297.86,14,2,A,0
354.25,11,5,D,0
244.3,3,0,A,0
874.51,3,3,A,0
46.06,17,1,A,0
81.7,17,0,C,0
188.13,13,6,A,0
375.8,4,4,B,0
220.65,21,1,A,0
761.27,6,3,B,0
95.63,9,3,D,0
109.68,8,3,A,0
888.95,19,6,B,0
252.55,12,3,A,0
422.3,12,5,D,0
188.45,16,3,A,0
188.19,22,4,B,0
62.58,11,2,A,0
873.2,17,6,C,0
700.43,19,6,A,0
307.03,3,6,A,0
15.85,3,1,A,0
101.96,0,6,C,0
84.98,21,2,B,0
307.92,21,3,A,0
68.68,17,4,C,0
226.74,13,0,A,0
86.62,22,2,A,0
134.88,1,3,C,0
143.48,21,1,D,0
103.18,20,1,A,0
122.12,20,3,A,0
67.0,0,3,A,0
593.53,4,1,A,0
1440.48,5,2,B,1
609.11,4,1,A,0
182.58,13,5,A,0
564.83,22,2,A,0
25.98,2,4,B,0
174.57,1,0,B,0
202.24,8,5,D,0
5.14,7,2,A,1
1199.2,11,1,A,0
249.81,14,6,B,0
1764.26,11,5,B,0
130.92,2,2,B,0
1543.99,2,1,C,1
379.92,19,5,A,0
215.29,6,2,C,0
714.65,5,5,C,0
312.12,16,4,A,1
701.23,7,3,D,0
281.92,19,0,B,0
216.89,2,4,A,0
374.78,19,6,A,0
564.83,14,6,B,0
19.3,1,1,A,0
206.34,20,3,A,0
73.93,15,6,B,0
1197.0,13,5,A,0
1430.87,22,4,B,1
962.29,15,0,B,0
287.8,21,6,A,0
564.11,16,3,A,0
1021.0,20,5,A,0
821.02,12,3,B,0
306.89,14,0,A,0
64.49,8,0,B,0
962.21,8,5,A,0
687.19,9,3,B,0
205.19,7,2,A,0
249.61,11,1,A,0
1811.15,7,0,D,0
367.91,23,4,A,0
74.26,13,3,A,0
71.44,19,0,B,0
26.86,6,3,B,0
354.49,19,3,C,0
10.89,22,1,B,0
679.05,5,6,B,0
153.27,1,3,B,1
167.69,17,5,A,0
572.24,5,5,A,0
44.68,0,2,C,0
300.59,12,4,B,0
184.77,0,2,C,0
42.53,13,6,D,0
141.17,22,2,C,0
396.49,23,4,B,0
435.26,3,2,A,0
53.97,0,5,C,0
1116.36,16,5,A,0
